wifi_a,wifi_b,count,distance,meanTime,maxSpeed
53460.0,30962.0,5.0,112.51,531.2,5.114090909090909
30962.0,88.0,2.0,136.3,143.0,12.390909090909092
30962.0,56960.0,9.0,32.76,261.3333333333333,0.9927272727272727
56960.0,88.0,4.0,109.92,134.0,1.9985454545454546
56960.0,99.0,1.0,38.29,244.0,0.1569262295081967
99.0,30962.0,1.0,16.78,3.0,5.593333333333334
30962.0,16442.0,1.0,70.01,39875.0,0.0017557366771159876
16442.0,99.0,2.0,77.41,215.0,0.4324581005586592
16442.0,13.0,8.0,95.68,81.25,191.36
101.0,52711.0,1.0,36.58,60.0,0.6096666666666667
52711.0,84.0,2.0,23.91,2083.0,0.016861777150916784
52711.0,5.0,3.0,47.71,368.0,1.3631428571428572
5.0,95.0,1.0,39.38,0.0,78.76
95.0,52711.0,1.0,55.27,10589.0,0.005219567475682312
95.0,65544.0,1.0,27.18,419.0,0.06486873508353222
65544.0,68331.0,3.0,16.03,4810.0,0.6165384615384616
68331.0,95.0,1.0,19.3,2043.0,0.009446891825746451
95.0,95695.0,1.0,26.44,2100.0,0.012590476190476192
95695.0,88.0,1.0,26.87,0.0,53.74
88.0,68331.0,1.0,61.9,900.0,0.06877777777777777
65544.0,92.0,2.0,149.99,1462.5,1.2194308943089431
95.0,95695.0,1.0,26.44,3243.0,0.008152944804193648
95695.0,13.0,2.0,49.67,4.5,12.4175
95695.0,92.0,6.0,150.18,892.5,50.06
95695.0,5.0,6.0,64.81,6.5,64.81
95695.0,49.0,2.0,65.32,5.5,13.063999999999998
55506.0,95695.0,3.0,75.03,1010.3333333333334,0.6820909090909091
95695.0,95.0,1.0,26.44,5612.0,0.004711332858161083
95.0,55506.0,1.0,79.03,10.0,7.9030000000000005
55506.0,51259.0,1.0,13.04,3.0,4.346666666666667
51259.0,80366.0,2.0,80.21,1621.0,40.105
51259.0,95695.0,3.0,75.5,6384.0,0.06291666666666666
51259.0,20197.0,1.0,77.52,16820.0,0.004608799048751486
20197.0,21171.0,1.0,46.1,6691.0,0.006889852040053804
21171.0,92.0,4.0,111.05,62.0,27.7625
21171.0,51259.0,1.0,36.4,3.0,12.133333333333333
51259.0,49370.0,2.0,73.5,13.0,24.5
84.0,20602.0,2.0,41.03,5061.0,0.00905739514348786
20602.0,52711.0,1.0,19.42,5444.0,0.0035672299779573847
52711.0,84.0,1.0,23.91,29195.0,0.0008189758520294571
84.0,5.0,1.0,58.5,591.0,0.09898477157360407
5.0,22.0,1.0,121.22,5.0,24.244
22.0,33.0,1.0,24.53,0.0,49.06
33.0,99.0,1.0,55.62,5.0,11.123999999999999
99.0,20602.0,1.0,107.44,1880.0,0.057148936170212765
84.0,49.0,1.0,60.58,4747.0,0.012761744259532335
49.0,20602.0,1.0,20.4,571.0,0.03572679509632224
33.0,21066.0,1.0,5.91,626.0,0.009440894568690097
21066.0,33484.0,1.0,55.46,35995.0,0.0015407695513265731
59190.0,6653.0,1.0,85.09,19249.0,0.004420489376071484
6653.0,49.0,2.0,92.51,2242.0,30.83666666666667
6653.0,8873.0,1.0,51.24,47125.0,0.001087320954907162
8873.0,22.0,2.0,155.14,3.0,310.28
8873.0,32.0,2.0,96.92,3.5,48.46
8873.0,84.0,2.0,97.72,6.5,24.43
8873.0,120.0,1.0,68.19,6.0,11.365
120.0,22.0,1.0,86.98,0.0,173.96
22.0,59190.0,1.0,188.83,1520.0,0.12423026315789475
5.0,95.0,4.0,39.38,3445.5,0.1121937321937322
95.0,84.0,1.0,76.73,7919.0,0.00968935471650461
84.0,88.0,1.0,126.06,3683.0,0.03422753190333967
88.0,5.0,2.0,91.38,1737.5,0.0547513481126423
88.0,120.0,1.0,115.57,216.0,0.5350462962962963
120.0,5.0,1.0,44.14,5457.0,0.00808869342129375
95.0,88.0,3.0,53.3,1411.0,0.08514376996805112
88.0,22.0,1.0,202.54,1148.0,0.17642857142857143
22.0,95.0,1.0,157.9,5414.0,0.0291651274473587
52711.0,33673.0,4.0,11.7,203.0,0.2127272727272727
52711.0,80763.0,1.0,21.93,336.0,0.06526785714285714
80763.0,33673.0,1.0,15.81,13042.0,0.0012122373869038491
33673.0,22.0,2.0,165.99,9704.5,1.168943661971831
22.0,33.0,2.0,24.53,65.0,0.662972972972973
22.0,120.0,1.0,86.98,38.0,2.2889473684210526
120.0,5.0,1.0,44.14,10.0,4.414
5.0,22.0,1.0,121.22,44.0,2.755
33673.0,84.0,1.0,29.5,21009.0,0.0014041601218525393
84.0,96.0,1.0,264.4,304.0,0.869736842105263
96.0,66.0,1.0,64.72,0.0,129.44
66.0,22.0,1.0,210.79,36.0,5.855277777777777
22.0,80763.0,1.0,168.75,130.0,1.2980769230769231
88.0,68331.0,1.0,61.9,0.0,123.8
68331.0,95.0,4.0,19.3,2652.75,3.8600000000000003
68331.0,63749.0,2.0,47.41,1663.5,0.17690298507462685
68331.0,5.0,4.0,31.77,2306.5,10.59
95.0,49504.0,1.0,25.29,2721.0,0.009294377067254686
49504.0,16442.0,2.0,39.45,2519.0,7.890000000000001
49504.0,44331.0,1.0,49.65,5766.0,0.008610822060353797
44331.0,43826.0,7.0,112.51,53.857142857142854,112.51
43826.0,13.0,4.0,141.75,73.0,47.25
43826.0,49504.0,2.0,95.96,1922.0,23.99
43826.0,49.0,8.0,115.15,31.0,19.191666666666666
43826.0,120.0,1.0,8.61,33.0,0.26090909090909087
120.0,32.0,1.0,54.21,92.0,0.5892391304347826
32.0,54539.0,1.0,69.92,668.0,0.10467065868263473
54539.0,76794.0,1.0,41.23,2070.0,0.019917874396135266
76794.0,31646.0,1.0,112.0,160.0,0.7
31646.0,120.0,2.0,87.21,6.5,29.069999999999997
31646.0,54539.0,1.0,146.51,47.0,3.1172340425531915
54539.0,43255.0,5.0,44.01,4939.2,0.16062043795620437
95695.0,11776.0,5.0,18.11,361.0,3.018333333333333
11776.0,5.0,2.0,82.76,3.5,82.76
22.0,95.0,4.0,157.9,3600.0,0.174090407938258
95.0,5.0,2.0,39.38,8266.0,0.027751937984496124
5.0,22.0,3.0,121.22,4185.0,0.20972318339100346
22.0,99.0,2.0,64.39,2493.0,0.035205030071077094
5.0,101.0,1.0,82.63,2950.0,0.028010169491525422
101.0,49.0,1.0,54.17,455.0,0.11905494505494506
49.0,5.0,1.0,73.03,3144.0,0.023228371501272264
88.0,101.0,4.0,132.74,1145.5,0.3697493036211699
88.0,84.0,3.0,126.06,1814.6666666666667,0.07714810281517748
84.0,49.0,1.0,60.58,2109.0,0.028724513987671882
49.0,88.0,2.0,82.73,3595.5,0.026644122383252818
101.0,84.0,2.0,29.03,420.0,0.2992783505154639
84.0,105.0,1.0,182.02,2364.0,0.07699661590524536
105.0,49.0,2.0,235.59,1205.5,0.27979809976247033
49.0,101.0,2.0,54.17,1445.0,0.26043269230769234
84.0,32.0,1.0,57.42,2315.0,0.024803455723542117
32.0,49.0,1.0,104.89,229.0,0.45803493449781657
105.0,32.0,1.0,130.85,182.0,0.718956043956044
32.0,88.0,3.0,140.16,7178.333333333333,0.05590745911447945
88.0,22.0,1.0,202.54,9297.0,0.021785522211466065
88.0,101.0,2.0,132.74,1895.5,0.17127741935483873
88.0,95.0,1.0,53.3,1816.0,0.02935022026431718
95.0,101.0,3.0,90.35,1488.0,0.478042328042328
101.0,22.0,2.0,174.47,1257.5,0.43185643564356435
101.0,5.0,2.0,82.63,931.5,0.109734395750332
22.0,78694.0,1.0,57.8,403.0,0.143424317617866
78694.0,2037.0,2.0,30.59,12435.5,0.0070257234726688106
2037.0,5.0,2.0,89.18,1669.5,0.9193814432989691
2037.0,10197.0,4.0,6.71,605.5,0.21645161290322582
2037.0,22.0,1.0,35.05,5494.0,0.00637968693119767
22.0,10197.0,1.0,31.02,396.0,0.07833333333333334
10197.0,78694.0,1.0,29.55,919.0,0.03215451577801959
78694.0,5.0,3.0,64.02,48.666666666666664,21.34
78694.0,32.0,1.0,45.03,7.0,6.432857142857143
32.0,5.0,1.0,48.84,3.0,16.28
5.0,95.0,2.0,39.38,157.0,78.76
95.0,78694.0,2.0,100.09,3.0,33.36333333333334
95.0,5.0,3.0,39.38,8465.333333333334,0.015714285714285715
95.0,40516.0,1.0,79.58,0.0,159.16
40516.0,5.0,1.0,43.97,3012.0,0.014598273572377158
95.0,11061.0,1.0,30.63,5.0,6.1259999999999994
11061.0,88.0,1.0,75.65,13.0,5.81923076923077
88.0,16442.0,1.0,72.81,88.0,0.8273863636363636
16442.0,11061.0,7.0,17.12,33.857142857142854,17.12
11061.0,80366.0,7.0,21.1,27.285714285714285,21.1
80366.0,22.0,2.0,148.58,37.0,74.29
80366.0,33.0,1.0,144.43,18.0,8.023888888888889
33.0,32.0,2.0,74.92,6.5,12.486666666666666
33.0,120.0,1.0,88.04,21961.0,0.004008924912344611
120.0,27828.0,1.0,64.35,216.0,0.29791666666666666
27828.0,35269.0,5.0,82.07,2.4,41.035
35269.0,32.0,6.0,33.94,3.0,33.94
32.0,27828.0,2.0,62.58,4.0,20.86
35269.0,84.0,5.0,90.46,3.4,45.23
35269.0,33.0,3.0,52.33,2.0,104.66
84.0,33.0,1.0,130.17,1.0,130.17
35269.0,52173.0,1.0,54.82,107.0,0.5123364485981309
52173.0,16442.0,1.0,26.08,5493.0,0.004747860913890406
16442.0,22.0,3.0,138.33,6.666666666666667,23.055000000000003
16442.0,120.0,1.0,56.3,5.0,11.26
120.0,22.0,1.0,86.98,0.0,173.96
16442.0,33.0,2.0,132.97,6.0,33.2425
16442.0,32.0,5.0,67.38,170.4,6.125454545454545
95.0,22.0,7.0,157.9,1904.142857142857,2.770175438596491
22.0,5.0,3.0,121.22,137.33333333333334,15.1525
5.0,49.0,1.0,73.03,32.0,2.2821875
49.0,22.0,2.0,190.46,2245.0,0.1189631480324797
22.0,88.0,2.0,202.54,91.0,202.54
88.0,120.0,1.0,115.57,2.0,57.785
120.0,95.0,1.0,73.6,7.0,10.514285714285714
95.0,5.0,5.0,39.38,52.6,78.76
5.0,13.0,1.0,114.24,3.0,38.08
13.0,88.0,2.0,22.87,1.0,22.87
88.0,5.0,1.0,91.38,9.0,10.153333333333332
95.0,13.0,1.0,76.05,2.0,38.025
95.0,84.0,1.0,76.73,120.0,0.6394166666666667
84.0,32.0,1.0,57.42,34.0,1.6888235294117648
32.0,5.0,2.0,48.84,13.0,4.07
32.0,120.0,2.0,54.21,468.5,0.1627927927927928
32.0,22.0,1.0,88.88,204.0,0.4356862745098039
22.0,33.0,2.0,24.53,97.5,12.265
22.0,120.0,1.0,86.98,195.0,0.4460512820512821
120.0,5.0,1.0,44.14,410.0,0.10765853658536585
95.0,49.0,1.0,55.08,122.0,0.45147540983606554
49.0,92.0,2.0,211.31,397.0,0.5404347826086957
95.0,5.0,5.0,39.38,1614.2,0.23301775147928996
95.0,88.0,5.0,53.3,688.8,26.65
95.0,49.0,6.0,55.08,1350.5,6.885
49.0,88.0,2.0,82.73,5934.5,0.04596111111111111
5.0,88.0,1.0,91.38,2.0,45.69
43007.0,22.0,3.0,130.36,100.0,26.072000000000003
22.0,95.0,2.0,157.9,8.5,19.7375
95.0,32.0,1.0,87.51,0.0,175.02
32.0,43007.0,3.0,43.81,13.0,87.62
22.0,33.0,2.0,24.53,6.5,24.53
43007.0,84.0,2.0,29.07,9281.5,0.015833333333333335
84.0,22.0,5.0,146.05,179.6,73.025
95.0,43007.0,1.0,54.22,13903.0,0.00389987772423218
95.0,22.0,5.0,157.9,4164.8,1.6447916666666667
95.0,32.0,2.0,87.51,20188.5,0.5682467532467533
32.0,22.0,1.0,88.88,5747.0,0.015465460240125283
95.0,120.0,2.0,73.6,924.0,0.16428571428571428
120.0,31646.0,3.0,87.21,625.3333333333334,87.21
31646.0,96.0,2.0,148.09,182.5,0.9372784810126582
31646.0,19.0,1.0,117.58,542.0,0.21693726937269373
19.0,66.0,1.0,94.12,215.0,0.4377674418604651
66.0,31646.0,1.0,210.11,1196.0,0.17567725752508362
31646.0,99.0,2.0,59.51,937.0,0.4408148148148148
99.0,120.0,2.0,40.56,6.5,6.760000000000001
95.0,22.0,2.0,157.9,9150.0,0.19047044632086851
22.0,5.0,2.0,121.22,1920.0,0.1683611111111111
5.0,95.0,4.0,39.38,2307.5,0.3006106870229008
95.0,84.0,2.0,76.73,2733.5,0.04083555082490687
88.0,101.0,3.0,132.74,2353.0,0.36267759562841534
101.0,99.0,3.0,113.35,8186.666666666667,0.045632045088566824
99.0,88.0,3.0,147.2,1451.6666666666667,0.37171717171717167
88.0,105.0,2.0,260.65,566.5,0.6205952380952381
88.0,22.0,1.0,202.54,15996.0,0.012661915478869717
88.0,51259.0,1.0,77.14,10611.0,0.007269814343605692
51259.0,95.0,2.0,83.71,4408.5,1.2310294117647058
51259.0,49.0,3.0,137.43,17.666666666666668,45.81
51259.0,97081.0,3.0,78.77,863.6666666666666,19.6925
97081.0,53460.0,5.0,25.18,527.8,12.59
53460.0,38972.0,6.0,50.54,4.666666666666667,16.846666666666668
53460.0,51259.0,3.0,73.16,4.0,36.58
38972.0,92.0,1.0,183.61,4.0,45.9025
92.0,13.0,1.0,154.36,2.0,77.18
13.0,38972.0,5.0,93.39,5.8,31.13
53460.0,49.0,6.0,68.12,4.5,22.706666666666667
49.0,40173.0,1.0,97.37,4.0,24.3425
40173.0,53460.0,1.0,43.46,6.0,7.243333333333333
51259.0,16442.0,8.0,87.73,306.5,29.243333333333336
97081.0,84.0,2.0,81.44,25.5,81.44
97081.0,78744.0,1.0,52.24,24873.0,0.0021002693683914286
78744.0,22.0,3.0,126.96,2.6666666666666665,253.92
78744.0,92.0,1.0,181.36,145.0,1.2507586206896553
92.0,97081.0,5.0,151.94,51.0,6.3308333333333335
53460.0,78744.0,4.0,77.03,4.0,77.03
53460.0,13.0,1.0,48.0,1.0,48.0
13.0,22.0,1.0,223.94,3.0,74.64666666666666
78744.0,73336.0,7.0,18.25,30.285714285714285,18.25
73336.0,84.0,2.0,52.49,12.5,5.832222222222223
73336.0,22.0,5.0,110.47,4.0,36.82333333333333
73336.0,13.0,6.0,129.58,2.1666666666666665,259.16
73336.0,33.0,1.0,101.85,3.0,33.949999999999996
33.0,22.0,2.0,24.53,0.0,49.06
22.0,120.0,1.0,86.98,1.0,86.98
120.0,73336.0,2.0,42.86,6.0,7.1433333333333335
33.0,120.0,1.0,88.04,1.0,88.04
73336.0,16442.0,1.0,33.96,2041.0,0.016638902498775112
5.0,96135.0,1.0,22.88,3515.0,0.006509246088193457
96135.0,95.0,2.0,59.74,13821.0,14.935
96135.0,40516.0,3.0,21.1,2725.6666666666665,0.1715447154471545
40516.0,88.0,4.0,126.02,174.5,7.001111111111111
96135.0,88.0,2.0,108.72,6.5,36.24
40516.0,95.0,1.0,79.58,3125.0,0.025465599999999998
5.0,49.0,5.0,73.03,6180.2,0.04508024691358025
49.0,95.0,3.0,55.08,1216.6666666666667,13.77
95.0,5.0,6.0,39.38,4059.0,0.09771712158808933
95.0,92.0,1.0,156.67,3755.0,0.04172303595206391
92.0,49.0,4.0,211.31,2602.75,105.655
92.0,5.0,1.0,160.5,9.0,17.833333333333332
99.0,22.0,1.0,64.39,16740.0,0.0038464755077658305
22.0,95.0,2.0,157.9,6892.5,0.0923391812865497
22.0,5.0,3.0,121.22,5938.333333333333,0.057233238904627004
22.0,49.0,1.0,190.46,303.0,0.6285808580858087
49.0,32.0,1.0,104.89,6655.0,0.015761081893313298
32.0,101.0,1.0,86.22,581.0,0.14839931153184166
101.0,95.0,1.0,90.35,176.0,0.5133522727272727
95.0,5.0,2.0,39.38,3150.0,0.02700960219478738
95.0,32.0,1.0,87.51,4346.0,0.02013575701794754
32.0,5.0,1.0,48.84,7968.0,0.006129518072289157
88.0,22.0,4.0,202.54,5460.75,1.7460344827586207
22.0,95.0,3.0,157.9,2032.6666666666667,0.15095602294455068
95.0,88.0,2.0,53.3,2414.5,0.10554455445544554
88.0,101.0,1.0,132.74,1047.0,0.12678127984718243
101.0,95.0,1.0,90.35,408.0,0.22144607843137254
22.0,49.0,1.0,190.46,2256.0,0.08442375886524824
49.0,95.0,1.0,55.08,4196.0,0.013126787416587226
95.0,5.0,1.0,39.38,1549.0,0.02542285345384119
5.0,22.0,2.0,121.22,9737.5,0.043432461483339305
52711.0,5.0,1.0,47.71,32.0,1.4909375
5.0,95.0,1.0,39.38,1.0,39.38
49.0,5.0,1.0,73.03,10239.0,0.007132532473874402
5.0,95.0,5.0,39.38,1632.4,0.05401920438957476
95.0,101.0,3.0,90.35,2718.3333333333335,0.047106360792492176
95.0,49.0,1.0,55.08,544.0,0.10124999999999999
49.0,22.0,1.0,190.46,138.0,1.3801449275362319
22.0,88.0,2.0,202.54,167.5,1.212814371257485
88.0,101.0,1.0,132.74,500.0,0.26548
101.0,5.0,2.0,82.63,2908.5,0.05966064981949458
101.0,22.0,1.0,174.47,1235.0,0.14127125506072874
88.0,32.0,1.0,140.16,2457.0,0.057045177045177045
32.0,120.0,1.0,54.21,375.0,0.14456
120.0,101.0,1.0,122.42,1417.0,0.08639378969654199
95.0,84.0,2.0,76.73,409.5,0.19327455919395467
95.0,5.0,1.0,39.38,1.0,39.38
5.0,37992.0,1.0,38.99,6.0,6.498333333333334
37992.0,95.0,4.0,75.1,6.5,75.1
37992.0,32.0,1.0,17.2,3094.0,0.005559146735617324
32.0,22899.0,2.0,26.39,38.5,2.0300000000000002
22899.0,95.0,3.0,93.33,2591.0,0.37633064516129033
95.0,32.0,2.0,87.51,6613.5,0.10817058096415329
22899.0,37992.0,1.0,40.31,547.0,0.0736928702010969
37992.0,22.0,2.0,105.7,6.5,21.14
37992.0,84.0,1.0,41.67,3268.0,0.012750917992656059
84.0,32.0,1.0,57.42,3458.0,0.016604973973395026
95.0,49.0,1.0,55.08,786.0,0.07007633587786259
49.0,37992.0,1.0,87.9,655.0,0.13419847328244275
37992.0,120.0,1.0,58.75,2320.0,0.025323275862068964
120.0,22.0,1.0,86.98,0.0,173.96
22.0,99.0,1.0,64.39,5.0,12.878
99.0,22899.0,3.0,4.53,386.3333333333333,9.06
22899.0,120.0,2.0,36.95,5.0,7.390000000000001
120.0,99.0,2.0,40.56,5.0,8.112
101.0,5.0,1.0,82.63,17726.0,0.004661514159990974
5.0,22.0,1.0,121.22,7724.0,0.015693940963231488
22.0,95.0,2.0,157.9,1517.5,2.722413793103448
22.0,101.0,1.0,174.47,4141.0,0.04213233518473799
101.0,95.0,2.0,90.35,633.0,4.755263157894737
101.0,99.0,1.0,113.35,2135.0,0.05309133489461358
99.0,95.0,1.0,97.82,225.0,0.4347555555555555
95.0,5.0,1.0,39.38,1314.0,0.02996955859969559
49.0,32.0,1.0,104.89,23305.0,0.004500750911821497
32.0,95.0,1.0,87.51,1081.0,0.08095282146160962
95.0,101.0,2.0,90.35,859.0,0.20722477064220182
95.0,84.0,1.0,76.73,564.0,0.13604609929078015
84.0,22.0,1.0,146.05,2643.0,0.05525917517972002
22.0,95.0,2.0,157.9,1471.0,0.14148745519713263
22.0,5.0,1.0,121.22,8340.0,0.014534772182254196
5.0,95.0,2.0,39.38,3221.5,0.05127604166666667
5.0,101.0,2.0,82.63,2401.5,0.039783341357727486
88.0,5.0,1.0,91.38,14057.0,0.006500675819876218
5.0,101.0,3.0,82.63,2133.0,0.11638028169014084
101.0,95.0,1.0,90.35,5538.0,0.01631455399061033
95.0,5.0,2.0,39.38,4198.0,0.010357706470278802
5.0,22.0,1.0,121.22,839.0,0.14448152562574493
22.0,95.0,4.0,157.9,2008.0,1.462037037037037
95.0,105.0,1.0,212.35,1927.0,0.11019719771665802
105.0,5.0,1.0,173.49,3163.0,0.05484982611444831
101.0,84.0,3.0,29.03,6955.666666666667,0.017362440191387562
84.0,22.0,1.0,146.05,2532.0,0.05768167456556082
22.0,101.0,1.0,174.47,12148.0,0.01436203490286467
84.0,49.0,2.0,60.58,2310.5,0.12542443064182193
84.0,95.0,2.0,76.73,2894.5,0.046084084084084084
84.0,5.0,8.0,58.5,65.0,19.5
5.0,120.0,3.0,44.14,15.333333333333334,6.305714285714286
5.0,31646.0,7.0,117.96,50.714285714285715,29.49
31646.0,120.0,1.0,87.21,14.0,6.229285714285714
5.0,88.0,2.0,91.38,71.5,2.538333333333333
84.0,101.0,4.0,29.03,6.5,7.2575
2037.0,33.0,2.0,26.3,1096.0,0.1060483870967742
2037.0,31646.0,3.0,29.07,2439.6666666666665,29.07
31646.0,105.0,4.0,59.57,836.25,14.8925
2037.0,105.0,2.0,85.44,19.0,10.68
31646.0,120.0,2.0,87.21,6.5,174.42
84.0,101.0,3.0,29.03,3259.3333333333335,0.22858267716535435
101.0,105.0,2.0,207.37,383.5,0.8228968253968254
101.0,5.0,1.0,82.63,409.0,0.2020293398533007
5.0,22.0,1.0,121.22,291.0,0.4165635738831615
22.0,95.0,1.0,157.9,2665.0,0.05924953095684803
95.0,101.0,4.0,90.35,1949.5,0.2352864583333333
95.0,32.0,1.0,87.51,1861.0,0.047023105857066094
58352.0,63749.0,2.0,27.07,30.5,9.023333333333333
58352.0,95305.0,1.0,42.58,330.0,0.12903030303030302
95305.0,95.0,2.0,22.48,4.0,11.24
95305.0,38972.0,5.0,45.79,5.4,45.79
38972.0,58352.0,2.0,82.76,19.5,27.58666666666667
38972.0,16442.0,1.0,31.06,7082.0,0.004385766732561423
16442.0,58352.0,6.0,84.17,983.6666666666666,42.085
58352.0,88.0,2.0,11.37,3786.0,0.026441860465116276
58352.0,13.0,1.0,11.52,8747.0,0.001317022979307191
13.0,5.0,2.0,114.24,994.0,10.385454545454545
5.0,58352.0,1.0,102.73,2.0,51.365
16442.0,13.0,6.0,95.68,47.5,95.68
16442.0,22.0,2.0,138.33,13.0,23.055000000000003
16442.0,33.0,1.0,132.97,71.0,1.8728169014084506
33.0,22.0,6.0,24.53,6.833333333333333,24.53
22.0,32.0,2.0,88.88,64.5,1.5324137931034483
32.0,33.0,1.0,74.92,6.0,12.486666666666666
32.0,120.0,1.0,54.21,72.0,0.7529166666666667
120.0,33.0,1.0,88.04,115.0,0.7655652173913045
33.0,13.0,1.0,223.7,5282.0,0.04235138205225293
5.0,38972.0,1.0,42.56,5.0,8.512
38972.0,13.0,1.0,93.39,27.0,3.458888888888889
95.0,88.0,4.0,53.3,1900.5,0.6580246913580247
95.0,5.0,2.0,39.38,2194.0,0.035192135835567476
95.0,49.0,1.0,55.08,6969.0,0.00790357296599225
31646.0,66.0,1.0,210.11,52.0,4.040576923076923
66.0,88.0,1.0,412.31,14252.0,0.028929974740387315
88.0,31646.0,1.0,202.23,473.0,0.42754756871035937
31646.0,120.0,4.0,87.21,1401.25,12.458571428571428
120.0,5.0,2.0,44.14,127.5,88.28
5.0,31646.0,7.0,117.96,29.0,29.49
5.0,95.0,3.0,39.38,9.0,78.76
95.0,84.0,1.0,76.73,3.0,25.576666666666668
84.0,22.0,2.0,146.05,32.5,73.025
22.0,95.0,2.0,157.9,8.0,19.7375
5.0,22.0,2.0,121.22,5.0,24.244
84.0,5.0,1.0,58.5,115.0,0.508695652173913
5.0,99.0,5.0,59.06,104.4,14.765
99.0,31646.0,5.0,59.51,17.4,11.902
95.0,22.0,4.0,157.9,2578.5,0.39573934837092734
95.0,88.0,3.0,53.3,617.0,17.766666666666666
88.0,22.0,1.0,202.54,2.0,101.27
95.0,49.0,4.0,55.08,2022.25,0.09304054054054053
22.0,33.0,2.0,24.53,98.0,24.53
22.0,5.0,1.0,121.22,399.0,0.3038095238095238
5.0,95.0,3.0,39.38,603.6666666666666,39.38
95.0,92.0,2.0,156.67,201.5,0.779452736318408
88.0,95695.0,1.0,26.87,235.0,0.1143404255319149
95695.0,49.0,2.0,65.32,5.0,13.063999999999998
95695.0,92.0,2.0,150.18,6.5,25.03
95695.0,13.0,4.0,49.67,12.5,9.934000000000001
95695.0,95.0,1.0,26.44,4101.0,0.006447207998049257
99.0,5.0,1.0,59.06,7385.0,0.007997291807718349
5.0,22.0,2.0,121.22,247.0,0.5270434782608696
5.0,88.0,3.0,91.38,2028.0,0.057652996845425866
88.0,101.0,3.0,132.74,1377.0,1.276346153846154
101.0,32.0,1.0,86.22,656.0,0.1314329268292683
32.0,95.0,3.0,87.51,1481.0,0.07137846655791191
95.0,88.0,2.0,53.3,1109.5,0.048631386861313866
88.0,32.0,2.0,140.16,425.0,0.3631088082901554
95.0,5.0,2.0,39.38,5637.5,0.010017807173747138
99.0,95.0,1.0,97.82,9807.0,0.00997450800448659
95.0,5.0,2.0,39.38,201.5,0.23301775147928996
5.0,105.0,3.0,173.49,989.0,0.6354945054945055
5.0,88.0,1.0,91.38,3570.0,0.025596638655462182
88.0,22.0,2.0,202.54,1783.0,0.23606060606060605
22.0,95.0,4.0,157.9,2061.0,0.8267015706806283
95.0,105.0,1.0,212.35,1499.0,0.14166110740493662
5.0,22.0,2.0,121.22,2373.5,0.2429258517034068
88.0,95.0,1.0,53.3,1208.0,0.04412251655629139
99.0,95.0,2.0,97.82,1774.5,0.15260530421216847
95.0,22.0,1.0,157.9,3493.0,0.04520469510449471
22.0,88.0,2.0,202.54,5117.0,0.05500814774579033
88.0,5.0,1.0,91.38,1560.0,0.058576923076923075
5.0,22.0,2.0,121.22,2629.0,0.0658804347826087
22.0,84.0,1.0,146.05,1535.0,0.09514657980456027
84.0,95.0,1.0,76.73,22.0,3.487727272727273
95.0,88.0,1.0,53.3,2490.0,0.02140562248995984
88.0,105.0,1.0,260.65,485.0,0.5374226804123711
105.0,32.0,1.0,130.85,2035.0,0.06429975429975429
32.0,22.0,1.0,88.88,2063.0,0.04308288899660688
22.0,99.0,1.0,64.39,1086.0,0.05929097605893186
95.0,101.0,1.0,90.35,320.0,0.28234375
101.0,5.0,1.0,82.63,214.0,0.38612149532710277
5.0,32.0,1.0,48.84,4840.0,0.010090909090909091
32.0,88.0,1.0,140.16,4274.0,0.03279363593823116
5.0,95.0,1.0,39.38,7238.0,0.005440729483282675
95.0,31646.0,3.0,155.73,7252.0,31.145999999999997
31646.0,32.0,2.0,81.87,3396.5,4.548333333333334
31646.0,5.0,3.0,117.96,20.0,23.592
5.0,32.0,7.0,48.84,7.285714285714286,48.84
95.0,5.0,2.0,39.38,5751.0,0.017827071072883657
5.0,88.0,2.0,91.38,2107.5,0.6870676691729323
95.0,101.0,3.0,90.35,2133.3333333333335,0.8288990825688073
95.0,49.0,2.0,55.08,2448.0,0.08040875912408758
101.0,88.0,1.0,132.74,1260.0,0.10534920634920636
88.0,22.0,3.0,202.54,4587.0,0.2437304452466907
22.0,5.0,2.0,121.22,1732.0,0.126008316008316
22.0,84.0,2.0,146.05,3019.5,0.08150111607142858
22.0,120.0,1.0,86.98,1294.0,0.06721792890262751
120.0,101.0,1.0,122.42,4841.0,0.025288163602561455
101.0,95.0,1.0,90.35,488.0,0.18514344262295082
95.0,88.0,1.0,53.3,11523.0,0.004625531545604443
88.0,66.0,1.0,412.31,286.0,1.4416433566433566
66.0,5.0,1.0,325.65,18.0,18.091666666666665
5.0,120.0,1.0,44.14,19.0,2.323157894736842
120.0,95.0,1.0,73.6,12.0,6.133333333333333
95.0,32.0,1.0,87.51,1.0,87.51
32.0,13.0,1.0,163.03,19.0,8.580526315789474
13.0,5.0,1.0,114.24,7.0,16.32
5.0,49.0,3.0,73.03,12.0,8.114444444444445
49.0,95.0,1.0,55.08,3.0,18.36
95.0,5.0,5.0,39.38,5.4,78.76
95.0,22.0,2.0,157.9,6.0,26.316666666666666
22.0,5.0,1.0,121.22,7.0,17.31714285714286
22.0,33.0,1.0,24.53,0.0,49.06
33.0,66.0,1.0,211.28,23.0,9.18608695652174
101.0,99.0,1.0,113.35,809.0,0.14011124845488257
99.0,22.0,1.0,64.39,242.0,0.2660743801652893
22.0,95.0,1.0,157.9,3823.0,0.04130264190426367
